date,stock_id,source,title,sentiment_score,impact_intensity,certainty,time_horizon,summary,evidence,reason
1/2/2024 1:41,2330,Yahoo奇摩股市,【台積電股東爆下車潮1】台積電股價創21月新高31萬股東卻下車了 - Yahoo奇摩股市,-0.4,0.6,0.7,0.4,台積電股價創21月新高，但卻有31萬股東下車,標題提到股價創新高但有大量股東下車,股價創新高通常代表利多情緒，但股東大量下車則可能表達市場憂慮
1/2/2024 1:51,2330,自由財經,台積電被列中企市值500強榜首 慘遭中網友酸爆 - 自由財經,-0.8,0.7,0.9,0.4,台積電被列中企市值500強榜首,被列入中企市值500強榜首,此新聞標題可能使投資者關注台積電的股價
1/2/2024 2:02,2330,四季線上4gTV,日媒：台積電熊本廠擬2024年2/24開幕｜四季線上4gTV - 四季線上4gTV,0.4,0.7,0.9,0.4,台積電熊本廠預計2024年2月24日開幕,日媒報導,投資人可能會因為該消息而增加對台積電的信心
1/2/2024 3:31,2330,Yahoo奇摩股市,台積電1/18回歸實體法說會聚焦展望及全球布局 - Yahoo奇摩股市,0.4,0.6,0.8,0.1,台積電回歸實體法說會聚焦展望及全球布局,新聞標題提到台積電的展望和全球布局,公司回歸實體法說會通常對股價有小幅波動，且股東可能對未來發展表示憧憬
1/2/2024 3:33,2330,Yahoo奇摩股市,《熱門族群》台積電及一軍均失守短均開紅盤AI表現不利 - Yahoo奇摩股市,-0.5,0.7,0.9,0.4,台積電股價面臨短期挑戰,"新聞標題提到台積電及其他公司失守短均開紅盤, 表明市場對AI表現不利",市場對企業業績和表現的看法會影響股票價格
1/2/2024 5:37,2330,ETtoday財經雲,台積電持平收593 台股跌77點來到17854點 - ETtoday財經雲,0,0.5,1,0.4,"台積電持平收593, 台股跌77點來到17854點",新聞標題,股票市場整體表現
1/2/2024 5:48,2330,Yahoo奇摩新聞,發哥掰了千金「重跌3%」！攜AI、台積電拖累 台股重跌百點「摜破17800點」 - Yahoo奇摩新聞,-0.7,0.9,0.6,0.8,發哥掰了千金重跌3%,股票代號2330因為AI和台積電的表現不佳而導致大幅下挫,新聞標題表明投資人對於股票代號2330持續擔心的情緒以及市場反應
1/2/2024 7:30,2330,Yahoo奇摩新聞,「短命千金」拖累台股！航運撐盤、台積電終場給力上甩 台股跌77點至17853點 - Yahoo奇摩新聞,-0.7,0.6,0.8,0.4,台股跌77點至17853點,"新聞標題提到 ""短命千金"" 拖累台股","市場反應負面, 台股下滑明顯"
1/2/2024 8:00,2330,經濟日報,晶圓雙雄再成焦點台積電平穩向上、聯電爆量上揚該買哪一檔？ | 市場焦點| 證券| 經濟日報 - 經濟日報,0.7,0.8,0.9,0.4,晶圓雙雄再成焦點，台積電平穩向上，而聯電爆量上揚,新聞標題提到晶圓雙雄再次成為市場焦點，並對台積電和聯電進行分析,新聞標題中使用了『平穩向上』和『爆量上揚』等詞彙，表明市場對兩家公司有樂觀的預期。
1/2/2024 8:00,2330,聯合新聞網,600以下台積電（2330）是天上掉下來的禮物？ 專家：祈禱護國神山持續頂住台股基本面| 聯合新聞網 - 聯合新聞網,0.6,0.7,0.8,0.4,專家認為台積電短期將受益於基本面,600以下的價格被視為相對便宜,市場反應和專家的評估
1/2/2024 8:00,2330,Yahoo奇摩新聞,台股暴跌320點！今年開頭臉超綠 「台積電重挫17元」市值失守15兆 - Yahoo奇摩新聞,-0.8,0.9,1,0.4,台股暴跌，「台積電重挫17元」,新聞標題中提到台股暴跌320點，並且特別強調了台積電的市場表現,台股整體下跌顯示出市場的情緒極度負面，而台積電是領導股，市場對其表現的關注很大
1/2/2024 8:00,2330,Yahoo奇摩股市,台積電暴跌17元市值一天蒸發4400億元15兆元大關失守 - Yahoo奇摩股市,-0.9,1,0.8,0.4,台積電股價暴跌17元,新聞標題中提到台積電股價暴跌17元，市值蒸發4400億元。,新聞標題的負面描述
1/2/2024 8:00,2330,Yahoo奇摩股市,台積電重挫13元聯發科大立光臉綠台股早盤大跌逾240點 - Yahoo奇摩股市,-0.7,0.6,0.8,0.4,台積電重挫13元,新聞標題提及台積電股價下跌13元,與產業相關資訊的變化直接影響公司股價
1/2/2024 8:00,2330,Yahoo奇摩股市,【台股盤中】台積電跌15元指數重挫逾300點摜破17600點 - Yahoo奇摩股市,-0.8,0.9,1,0.4,"台積電跌15元,指數重挫逾300點",新聞標題中提到台積電價格下跌與市場指數大幅下跌,新聞標題表明市場對台積電有負面看法
1/2/2024 8:21,2330,ETtoday財經雲,台積電4年來首場實體法說 董座劉德音退休、海外設廠成必考題 - ETtoday財經雲,0.4,0.6,0.7,0.8,台積電董座退休、海外設廠將影響公司發展,新聞標題提到台積電4年來首場實體法說，董座劉德音退休，海外設廠成必考題。,退休與海外設廠可能會導致公司的發展方向和策略有所變化
1/2/2024 8:50,2330,Yahoo奇摩新聞,兩岸三地市值500強 台積電重登市值王寶座 - Yahoo奇摩新聞,0.9,0.7,0.8,0.4,台積電重登市值王寶座,兩岸三地市值500強中台積電再次獲得市值第一,台積電的業績表現優異，股價上升至市值第一，使得投資人對其未來前景感到樂觀
1/2/2024 8:54,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2618)長榮航，投信買超(2891)中信金、(5483)中美晶，法人合計賣超31.2億 ... - 豐雲學堂,0.7,0.6,0.8,0.4,外資買超台積電股價可能上漲,標題中提到外資買超2330 (台積電),外資買超通常是股價上漲的信號
1/3/2024 1:02,2330,ETtoday財經雲,蘋果重挫！台積電跌10元至583 指數殺近170點失守17700 - ETtoday財經雲,-0.7,0.9,0.8,0.8,蘋果重挫對台積電股價造成影響,"蘋果跌10元, 指數殺近170點失守17700","新聞標題顯示蘋果下滑, 將對台積電的股價產生負面影響"
1/3/2024 1:15,2330,Yahoo奇摩新聞,快訊／台積電跌9元！台股開盤重挫逾百點 失守17700關卡 - Yahoo奇摩新聞,-0.9,0.8,0.7,0.8,2330短期受打擊,台積電跌9元、台股開盤重挫逾百點,標題中的跌價與市場整體成交量大幅下跌
1/3/2024 1:28,2330,ETtoday財經雲,美股費半重挫 台積電跌逾10元險守15兆市值 - ETtoday財經雲,-0.5,0.7,0.9,0.8,台積電股價下跌逾10元，險守15兆市值,美股費半重挫 台積電跌逾10元險守15兆市值,股票價格下跌通常是負面的信號
1/3/2024 1:31,2330,Yahoo奇摩股市,台股早盤挫逾190點失守17700點台積電跌10元 - Yahoo奇摩股市,-0.5,0.7,0.8,0.4,台股早盤大幅下跌，尤其是台積電股價跌10元,新聞標題指出台股早盤挫逾190點失守17700點，且特別提到台積電跌10元,根據新聞標題，我們可以推測市場對台積電和整體台股有很強的負面反應
1/3/2024 1:32,2330,自由財經,台積電被列中企市值500強榜首 慘遭中網友酸爆 - 自由財經,-0.6,0.7,0.9,0.4,台積電被列中企市值500強榜首，但遭到中國網友的批評和酸爆,新聞標題提到了台積電被列入中企市值500強榜首，同時也提到了遭到中國網友的批評和酸爆,根據新聞標題，台積電受到正面消息（被列中企市值500強榜首），但被負面評論（中國網友批評酸爆）所抵消，影響力較大
1/3/2024 2:11,2330,Yahoo奇摩股市,台積電重挫13元聯發科大立光臉綠台股早盤大跌逾240點 - Yahoo奇摩股市,-0.5,0.7,0.6,0.8,台積電大跌影響市場,新聞標題提到台積電重挫13元,根據新聞標題推論台積電的績效較差對於整個市場產生了負面影響
1/3/2024 2:12,2330,Yahoo奇摩股市,AMD先進封裝委由台積電Turnkey主導，力成未入列 - Yahoo奇摩股市,-0.2,0.5,0.7,0.4,AMD先進封裝委由台積電Turnkey主導，可能對2330的營收有稍微的影響,標題提到AMD與台積電合作，可能代表一定程度的生意增加,負面因素來自於「力成未入列」，可能代表競爭者獲利受影響
1/3/2024 2:19,2330,聯合新聞網,隨美股重挫台積電面臨580元保衛戰 市值降至約15兆元 - 聯合新聞網,-0.8,1,0.9,0.4,台積電面臨580元保衛戰,隨美股重挫 台積電市值降至約15兆元,新聞標題顯示台積電在市場壓力下出現下跌趨勢
1/3/2024 2:43,2330,Yahoo奇摩股市,《熱門族群》台積電失守月線廣達力穩機殼廠勤誠逆攻 - Yahoo奇摩股市,0.7,0.6,0.8,0.4,台積電失守月線，廣達力穩機殼廠勤誠逆攻,新聞標題提到台積電失守月線，且有對手公司逆攻,新聞標題帶有負面情緒（失守），但同時提及對手逆攻，這可能意味著市場將出現新的機會和競爭，因此我給予中期的時間表和相當程度的確定性
1/3/2024 2:49,2330,Yahoo奇摩股市,【台股盤中】台積電跌15元指數重挫逾300點摜破17600點 - Yahoo奇摩股市,-0.8,1,0.9,0.8,台積電大幅跌落,新聞標題中提到台積電跌15元,跌價通常是負面指標
1/3/2024 3:02,2330,Yahoo奇摩股市,台積電暴跌17元市值一天蒸發4400億元15兆元大關失守 - Yahoo奇摩股市,-0.8,1,0.9,0.4,台積電股價暴跌17元，市值蒸發4400億元,股票代號2330,新聞標題表明台積電股價下跌和市值減少
1/3/2024 3:11,2330,自由財經,台積電重挫市值失守15兆元大關- 自由財經 - 自由財經,-0.9,1,0.8,0.4,台積電股價下跌，市場反應強烈,"新聞標題提到 ""重挫"" 和 ""失守15兆元大關""",標題中的負面詞彙和市場動態表明了公司的不利趨勢
1/3/2024 3:43,2330,聯合新聞網,台積電盤中一度下探576元、大跌17元 市值跌破15兆 - 聯合新聞網,-0.8,1,0.9,0.4,台積電股價大幅下跌，市值達15兆,新聞標題提到台積電股價下探576元、大跌17元,強烈的市場反應和市場影響
1/3/2024 4:05,2330,ETtoday財經雲,台積電遭殺紅眼！股價一度重挫17元 市值失守15兆 - ETtoday財經雲,-0.8,0.9,1,0.8,台積電股價下跌17元,標題提到台積電遭殺紅眼，股價重挫17元,新聞標題表明負面情緒
1/3/2024 5:05,2330,Yahoo奇摩新聞,台股暴跌320點！今年開頭臉超綠 「台積電重挫17元」市值失守15兆 - Yahoo奇摩新聞,-0.7,0.9,0.8,0.4,台股暴跌320點，台積電重挫17元,台股暴跌320點！今年開頭臉超綠 「台積電重挫17元」市值失守15兆,新聞標題顯示台股大幅下跌，台積電受到重挫，表現出極為負面的市場情況
1/3/2024 5:13,2330,經濟日報,瑞銀開第一槍調降台積電目標價 台積電重挫跌破月線 - 經濟日報,-0.7,0.8,0.9,0.4,瑞銀調降台積電目標價，股價重挫跌破月線,瑞銀開第一槍調降台積電目標價,市場對於瑞銀調降的反應很大，短期內股價將受到影響
1/3/2024 5:13,2330,經濟日報,瑞銀開第一槍調降台積電目標價台積電重挫跌破月線| 市場焦點| 證券| 經濟日報 - 經濟日報,-0.8,1,0.9,0.4,瑞銀調降台積電目標價，對股票代號2330造成重大負面影響,瑞銀開第一槍調降台積電目標價,市場重挫跌破月線，股價下跌顯示瑞銀的評估對於投資者產生了嚴重的考慮
1/3/2024 5:37,2330,ETtoday財經雲,台股殺294點痛失三關 台積電重摔15元收578 - ETtoday財經雲,-0.8,0.9,1,0.4,台股大幅下挫，台積電股價重摔15元。,新聞標題提到台股殺294點，尤其是台積電股價重摔15元,新聞標題顯示極大利空的趨勢
1/3/2024 5:39,2330,聯合新聞網,台積電2024年營運復甦兩逆風 法人憂毛利率不保53% - 聯合新聞網,-0.5,0.7,0.8,0.4,台積電營運復甦面臨兩大逆風,新冠疫情和全球經濟衰退對台積電產業造成影響,標題提到兩個負面的因素
1/3/2024 6:26,2330,Yahoo奇摩股市,【台股盤後】跌294點收17559點台積電失守月線 - Yahoo奇摩股市,-0.8,1,1,0.8,台積電跌破月線，對股價造成極大利空,新聞標題提到台積電失守月線，且跌294點,台積電是台股重要指數之一，跌破月線意味著股價可能會持續下跌
1/3/2024 8:00,2330,Yahoo奇摩股市,台積電CoWoS產能滿載，AMD或另覓其他合作夥伴 - Yahoo奇摩股市,-0.5,0.7,0.9,0.4,台積電CoWoS產能滿載可能對其股價造成負面影響,新聞標題中提到AMD或另覓其他合作夥伴,新聞標題表明AMD可能會與台積電解約，從而導致台積電CoWoS產能未被充分利用
1/3/2024 8:00,2330,經濟日報,晶圓雙雄再成焦點台積電平穩向上、聯電爆量上揚該買哪一檔？ | 市場焦點| 證券| 經濟日報 - 經濟日報,0.7,0.9,0.6,0.4,台積電與聯電兩大晶圓公司均有良好表現，未來投資者應考慮買進,晶圓雙雄再成焦點台積電平穩向上、聯電爆量上揚,市場對兩家公司的信心提高
1/3/2024 8:05,2330,Yahoo奇摩新聞,運輸、防疫類股扛不住！台積電帶頭下殺 台股「破三關」慘崩294點收17559點 - Yahoo奇摩新聞,-0.8,0.9,1,0.8,台積電帶頭下殺,新聞標題中提到『破三關』慘崩294點收17559點,新聞標題中使用了極其負面詞彙，表明市場對2330股有重大負面影響
1/3/2024 8:32,2330,富聯網,《半導體》台積電18日法說 - 富聯網,0.8,0.9,0.7,0.8,台積電可能面臨法說壓力,半導體業界的法說壓力對於台積電可能有重大影響,新聞標題提及法說，表明公司正在面臨不利的情況
1/3/2024 14:13,2330,Yahoo奇摩股市,雙王法說將登場外資先升台積電目標價 - Yahoo奇摩股市,0.6,0.8,0.9,0.4,外資升台積電目標價,雙王法說將登場外資先升台積電目標價 - Yahoo奇摩股市,標題中提到外資升台積電目標價，表明市場對台積電的看好態度
1/4/2024 1:13,2330,聯合新聞網,台積電與聯發科開盤雙漲 台股上漲15點 - 聯合新聞網,0.8,0.9,0.7,0.8,台積電與聯發科開盤雙漲,雙股上漲引發台股整體升溫,兩家科技巨頭的好評在開盤時顯示其市場影響力
1/4/2024 1:49,2330,自由財經,台積電全年營收獲估年增逾2成 股價止跌回穩 - 自由財經,0.7,0.9,0.8,0.4,台積電全年營收預估超越市場預期,新聞標題指出台積電全年營收獲估年增逾2成,新聞標題中提到的是正面的資訊，因此評分為0.7。並且此消息對於公司未來發展和股價回跌的影響很大，因此將impact_intensity評分為0.9
1/4/2024 2:58,2330,Yahoo奇摩新聞,台積電3日重挫17元 市值跌破15兆元 - Yahoo奇摩新聞,-0.7,0.9,0.8,0.4,台積電市值跌破15兆元,新聞標題顯示台積電3日重挫17元,市場反應強烈，市值下降
1/4/2024 3:20,2330,Yahoo奇摩股市,台積電CoWoS產能滿載，AMD或另覓其他合作夥伴 - Yahoo奇摩股市,0.2,0.7,0.8,0.4,可能導致台積電股價下滑,AMD或另覓其他合作夥伴,標題暗示 AMD 對 CoWoS 製程的需求不再依賴於台積電，可能導致市場對台積電產能滿載的估計下修
1/4/2024 6:22,2330,Yahoo奇摩股市,【台股盤後】震盪收黑台積電拉尾盤漲2元 - Yahoo奇摩股市,0.2,0.7,0.9,0.8,台積電收黑漲2元,新聞標題,受益拉升市場情緒
1/4/2024 7:14,2330,Yahoo奇摩股市,台積電開盤上漲2元台股早盤站上17600點 - Yahoo奇摩股市,0.5,0.6,0.8,0.4,台積電開盤上漲2元,標題表示台積電開盤上漲2元，表明公司股價正受到投資者和市場的關注。,根據新聞標題，顯示出台積電股價的短期變動
1/4/2024 8:00,2330,Yahoo奇摩新聞,遭庫存燙傷!美車用半導體股崩跌台股早盤變臉翻綠台積電跌5元 - Yahoo奇摩新聞,-0.8,0.7,0.9,0.4,台積電股價受半導體產業庫存燙傷影響下跌,"新聞標題提及半導體股崩跌, 台積電跌5元","新聞標題直接提及台積電股票受影響, 表明市場對這家公司有著正面的認知"
1/4/2024 8:00,2330,Yahoo奇摩新聞,太寂寞？台積電女副理「洩漏機密」給男性友人！ 鄉民笑：一定很帥 - Yahoo奇摩新聞,0.2,0.1,0.3,0.4,新聞標題對2330影響不大,新聞標題無關於2330公司業務或財務指標,新聞標題涉及到台積電員工個人行為，與2330公司的股價和業績無直接關聯
1/4/2024 8:00,2330,經濟日報,晶圓雙雄再成焦點台積電平穩向上、聯電爆量上揚該買哪一檔？ | 市場焦點| 證券| 經濟日報 - 經濟日報,0.6,0.7,0.9,0.4,晶圓雙雄台積電與聯電股價表現差異,新聞標題中提到台積電平穩向上、聯電爆量上揚,兩家晶圓公司的股價表現不同，可能對投資者造成不確定性
1/5/2024 1:11,2330,Yahoo奇摩新聞,快訊／台積電跌2元！台股開盤小漲20點至17576點 - Yahoo奇摩新聞,-0.5,0.6,0.8,0.4,台積電跌2元對市場影響不大,新聞標題中提到台積電跌2元，表明短期內市場可能會受到影響,根據市場的風險管理原則，短期內股價的大幅波動通常是市場上的重大事件
1/5/2024 3:12,2330,Yahoo奇摩股市,《熱門族群》台積電連三挫AI一軍廣達扛短多大旗 - Yahoo奇摩股市,0.2,0.5,0.8,0.4,台積電三連跌影響有限,熱門族群因台積電三連跌而擔心投資,標題中提到台積電連三挫，意味著短期內可能會繼續下跌，但文章並未提供具體的原因或預測，因此影響程度難以估計
1/5/2024 3:26,2330,今周刊-在今天看見明天,把台積電(2330)先進製程做成「蜘蛛網狀示意圖」，女副理獻出密碼給男友看…挨告下場曝光 - 今周刊-在今天看見明天,-0.3,0.2,0.5,0.1,對台積電未必有明顯影響,新聞標題與公司內部員工之私人行為無關,新聞主要描述員工的個人事件，未提供任何針對公司財務或業務的資訊
1/5/2024 3:47,2330,Yahoo奇摩股市,《盤中解析》台積電壓盤台股平盤跳恰恰 - Yahoo奇摩股市,0.5,0.2,0.8,0.4,台積電壓盤跳恰恰,新聞標題中提到『恰恰』的字眼，暗示市場對台積電有一定的預期或期待,評估了新聞標題對台積電股價的影響
1/5/2024 5:03,2330,Yahoo奇摩股市,《國際產業》打破神話！ 華為5奈米筆電晶片台積電的 - Yahoo奇摩股市,0.4,0.6,0.7,0.1,華為的5奈米筆電晶片可能會影響台積電,新聞標題提到華為打破了神話，並且使用了台積電的產品,這個標題暗示了台積電在業界中的領先地位可能會受威脅
1/5/2024 5:44,2330,Yahoo奇摩股市,台積電市值跌破15兆元台股挫30點收17519點 - Yahoo奇摩股市,-0.5,0.7,0.9,0.4,台積電市值跌破15兆元,新聞標題,市值下降代表了投資者對公司價值的悲觀預期
1/5/2024 5:59,2330,Yahoo奇摩股市,軍工、航太股有全面反攻味道，台積電、聯發科仍是大盤風向球 - Yahoo奇摩股市,0.5,0.8,0.7,0.4,台積電、聯發科受影響較小,軍工、航太股有全面反攻味道，但標題提及台積電和聯發科仍是大盤風向球，意味著兩家公司受影響可能不大,與軍工、航太股相比，台積電和聯發科在股票市場上的地位和重要性較高，導致他們對整體市場趨勢的影響力可能更大
1/5/2024 6:45,2330,Yahoo奇摩新聞,太寂寞？台積電女副理「洩漏機密」給男性友人！ 鄉民笑：一定很帥 - Yahoo奇摩新聞,0,0.1,0.6,0.8,新聞標題對台積電股票代號2330的影響相對微小,標題涉及女副理洩漏機密事件，但沒有提到公司財務或營運問題,新聞內容與公司業務無關，故不會導致短期市場反應
1/5/2024 8:00,2330,Yahoo奇摩新聞,台積電熊本廠下月開幕現地調查「超怕這件事」 - Yahoo奇摩新聞,-0.2,0.6,0.7,0.1,台積電熊本廠下月開幕，市場對該事件表示出部分憂慮。,新聞標題提及「超怕這件事」，表達出對事件的不確定性。,新聞標題中使用了負面詞彙，表明市場對台積電熊本廠下月開幕有部分憂慮。
1/5/2024 9:09,2330,富聯網,《證交所》今日單一證券鉅額成交股票：台船、台積電、群創 - 富聯網,0.6,0.8,0.9,0.4,台積電成交活躍可能表明市場對其有信心,證交所今日單一證券鉅額成交股票：台船、台積電、群創,新聞標題中包含台積電的名稱，表明其交易活躍
1/5/2024 13:00,2330,Yahoo奇摩新聞,外資持續出貨多檔AI指標股！近8千張台積電遭丟棄 網驚：AI還有呼吸嗎 - Yahoo奇摩新聞,-0.6,0.7,0.8,0.4,外資持續出貨多檔AI指標股，台積電遭丟棄,近8千張台積電遭丟棄,新聞標題表明外資對AI指標股的信心下降，對台積電的持倉量減少
1/7/2024 1:48,2330,自由財經,瑞銀喊買6家台半導體廠 台積電、聯發科入列 - 自由財經,0.8,0.9,0.6,0.4,瑞銀喊買六家台半導體廠,瑞銀喊買6家台半導體廠 台積電、聯發科入列,標題顯示瑞銀對六家台半導體廠有買入的信心，尤其是對台積電和聯發科。
1/7/2024 8:00,2330,豐雲學堂,三大法人買賣超– 外資買超(2330)台積電、(2618)長榮航，投信買超(2891)中信金、(5483)中美晶，法人合計賣超31.2億 ... - 豐雲學堂,0.2,0.5,0.8,0.4,台積電短期中風險略增,三大法人買賣超新聞標題內容,外資買超表示市場對台積電信心增加
1/7/2024 22:05,2330,Yahoo奇摩股市,日媒：台積電熊本廠廠房完工、2/24辦開幕儀式 - Yahoo奇摩股市,0.3,0.7,0.9,0.4,台積電熊本廠廠房完工,新聞標題提到台積電熊本廠廠房完工且將於2/24辦開幕儀式,該事件有助於提高台積電的可靠性和供應鏈穩定性
1/8/2024 0:58,2330,自由財經,瑞銀喊買6家台半導體廠 台積電、聯發科入列 - 自由財經,0.7,0.8,0.9,0.4,瑞銀喊買6家台半導體廠，包括2330,新聞標題提到瑞銀喊買6家台半導體廠，包括2330,瑞銀的喊買通常會對相關股票產生正面影響
1/8/2024 1:11,2330,Yahoo奇摩新聞,快訊／台積電漲6元！台股開盤漲逾80點 收復17600關卡 - Yahoo奇摩新聞,0.9,0.7,0.8,0.4,台股開盤大漲，台積電受益,標題中提到台股開盤漲逾80點，且標題特別強調了台積電漸6元,台股整體市場趨勢良好，台積電為代表性股票之一，受益於市場的高漲
1/8/2024 1:12,2330,好房網News,台積電熊本廠已於去年底完工 共同社：2／24舉行開幕典禮 - 好房網News,0.5,0.7,0.8,0.4,台積電熊本廠完工，短期可能對市場帶來中期影響,新聞標題提到台積電熊本廠已於去年底完工，共同社將在2／24舉行開幕典禮,該事件表明公司的業務運作正常且正在持續發展，對市場可能有一定的帶動作用
1/8/2024 1:29,2330,Yahoo奇摩股市,《台北股市》台積電開高金融助陣台股反攻5日均線 - Yahoo奇摩股市,0.8,0.9,0.7,0.8,台積電開高金融助陣台股反攻5日均線,台積電的好消息對於整體市場有著正面的影響，且此新聞標題表明市場正在趨向反彈,新聞標題中提到台積電的開高和金融助陣，這些都是正面信號，與市場反攻5日均線的動態相符
1/8/2024 1:41,2330,今周刊-在今天看見明天,台積電(2330)熊本廠24小時趕工建廠、只花1年8個月完工！開幕儀式選在這一天…二廠進度如何？ - 今周刊-在今天看見明天,0.6,0.7,0.8,0.4,台積電短期看好,"台積電熊本廠24小時趕工建廠, 只花1年8個月完工!","該標題表明台積電在建設新廠方面取得了突破性進展, 這可能會對公司未來的業績帶來正面影響"
1/8/2024 2:26,2330,聯合新聞網,台積電熊本新廠火速完工預定年內投產 日媒指2關鍵 - 聯合新聞網,0.5,0.8,0.9,0.4,台積電熊本新廠預定年內投產,日媒指2關鍵,新聞標題表明公司投資回報增長預期，推動股價上漲
1/8/2024 2:37,2330,自由財經,台積電通吃AI晶片 股價彈高市值突破15兆 - 自由財經,0.8,0.7,0.9,0.4,台積電股價彈高，市值突破15兆,新聞標題提到台積電的股價和市值出現重大變化,新聞標題的措辭表明投資者對台積電的看法有所改善
1/8/2024 3:46,2330,Yahoo奇摩股市,《熱門族群》台積電反攻月線股王世芯-KY助威AI氣勢 - Yahoo奇摩股市,0.8,0.6,0.7,0.4,台積電股價可能會受到正面影響,標題提到台積電反攻月線股王世芯-KY助威AI氣勢,正面新聞可能會使投資者對台積電產生更高的期望
1/8/2024 5:45,2330,Yahoo奇摩新聞,台股收盤／台積電漲7元！航運漲多拉回 指數小漲收在17572點 - Yahoo奇摩新聞,0.6,0.7,0.8,0.4,台積電漲7元,新聞標題顯示台積電的股價上漲,"新聞標題使用了正面詞彙如""漲7元"""
1/8/2024 7:42,2330,Yahoo奇摩新聞,快樂星期一！「金融領錢、觀光去」台積電最強護衛台股漲53點至17572點 - Yahoo奇摩新聞,1,0.8,0.9,0.8,台股大幅上漲至17572點，台積電受益於市場氣氛,「金融領錢、觀光去」台股漲53點至17572點,新聞標題顯示台股大幅上漲，特別是金融和觀光領域的成績佳，對台積電有正面影響
1/8/2024 8:00,2330,Yahoo奇摩新聞,長老沒燈賣！八大官股提款台積電「逾6.7億」 網：權值股倒滿爽的 - Yahoo奇摩新聞,0.7,0.9,0.8,0.4,長老們大量賣出台積電股票,八大官股提款台積電「逾6.7億」,市場供應增加，可能導致股價下跌
1/8/2024 8:00,2330,ESG永續台灣,台積電熊本廠完工，2/24辦開幕儀式！2024年底將量產出貨－ESG永續台灣 - ESG永續台灣,0.7,0.9,0.8,0.4,台積電熊本廠完工，2/24辦開幕儀式！2024年底將量產出貨,新聞標題提及新廠竣工及量產計畫,新廠竣工與量產計畫表示公司的投資回報可能改善
