date,stock_id,source,title
8/30/2022 10:19,2330,Yahoo奇摩股市,台積電快速擴產 美、日及高雄3座廠2024年量產 - Yahoo奇摩股市
8/30/2022 10:55,2330,Yahoo奇摩股市,台積電總裁分享新技術 魏哲家幽默談遠距 - Yahoo奇摩股市
8/30/2022 12:20,2330,Yahoo奇摩新聞,台積電分紅來了！1年新人「領35個月」破200萬 - Yahoo奇摩新聞
8/30/2022 13:07,2330,udn.com,指台積電不會和客戶競爭 魏哲家暗嗆三星「有哪家廠商敢這樣說」 - udn.com
8/30/2022 21:10,2330,Anue鉅亨,〈台股盤前要聞〉台積電3奈米將量產、iPhone 14 Pro超廣角規格升級 今日必看財經新聞 - Anue鉅亨
8/30/2022 22:00,2330,Yahoo奇摩新聞,股王大混戰2／搭上缺電、綠能趨勢 旭隼複製台積電專業代工模式 - Yahoo奇摩新聞
8/30/2022 23:13,2330,經濟日報,台積電追隨費半ADR連三日下跌 較台北溢價拉大為1.6% - 經濟日報
8/31/2022 0:41,2330,旺得富 WantRich,《今日財經懶人包》美股連3黑，標普500跌破4字頭；9月股息2000億元，台股活水噴；台積電3奈米將量產，強壓三星 - 旺得富 WantRich
8/31/2022 1:00,2330,民視新聞網FTVn,外資大賣金控續賣台積電 投信連48買台股創紀錄 - 民視新聞網FTVn
8/31/2022 1:07,2330,三立新聞網 Setn.com,快訊／台股跌近80點！失守14900 台積電跌至492 - 三立新聞網 Setn.com
8/31/2022 1:11,2330,udn.com,台股開盤下跌41點 台積電開盤下跌4元 - udn.com
8/31/2022 2:02,2330,經濟日報,台積電總裁宣示3奈米如期量產 股價這樣表現 - 經濟日報
8/31/2022 2:05,2330,財訊,今日財經大事搶先看：台積電技術論壇利多不漲，指數開盤失守14900拉回、美蘇冷戰終結者戈巴契夫過世 - 財訊
8/31/2022 2:38,2330,Yahoo奇摩股市,台積電股價黑翻紅 站回季線496.5元 - Yahoo奇摩股市
8/31/2022 3:09,2330,鉅亨新聞,〈台股盤中〉權王台積電撐盤力拚叩關萬五 成交量續低迷 - 鉅亨新聞
8/31/2022 3:33,2330,Yahoo奇摩新聞,iPhone 14亮點搶先看！台積電、大立光、鴻海…一表掌握台廠訂單占比 - Yahoo奇摩新聞
8/31/2022 6:11,2330,Yahoo奇摩股市,MSCI盤後生效！台股漲141點站回萬五大關 台積電成交量創1個月新高 - Yahoo奇摩股市
8/31/2022 6:12,2330,udn.com,台積電3奈米將如期量產 今股價收在最高價 - udn.com
8/31/2022 7:00,2330,聯合新聞網,Meteor Lake遞延 瑞銀下調台積電目標價至815元 - 聯合新聞網
8/31/2022 7:00,2330,Yahoo奇摩股市,台積電新人要上「品質文化」課 劉德音：用創意方法求進步、優化流程升效率 - Yahoo奇摩股市
8/31/2022 7:00,2330,Yahoo奇摩股市,台股早盤挫230點失守萬五 台積電摜破500元 - Yahoo奇摩股市
8/31/2022 7:00,2330,聯合新聞網,會晤美國亞利桑那州長 台積電談新廠事宜 - 聯合新聞網
8/31/2022 7:00,2330,經濟日報,台積電、中砂 選長天期 - 經濟日報
8/31/2022 8:20,2330,鉅亨新聞,〈台積電ESG〉啟動原物料包材減量行動 減碳1.2萬噸 - 鉅亨新聞
8/31/2022 9:31,2330,旺得富 WantRich,《證交所》今日單一證券鉅額成交股票：台泥、亞德客-KY、台積電 - 旺得富 WantRich
8/31/2022 9:35,2330,Anue鉅亨,亞利桑那州長訪台傳會面 台積電：針對在美投資交流 - Anue鉅亨
9/1/2022 1:03,2330,ETtoday財經雲,台股跌逾220點、摜破14900關卡！ 台積電大跌10元失守500 - ETtoday財經雲
9/1/2022 1:07,2330,HiNet 新聞社群,台股開盤下跌114點台積電開盤下跌10元-財經-HiNet生活誌 - HiNet 新聞社群
9/1/2022 1:07,2330,經濟日報,Fed官員暗示明年不降息 台股早盤跌逾200點 台積電開盤下跌10元 - 經濟日報
9/1/2022 1:27,2330,HiNet 新聞社群,AMD、輝達暫停HPC等晶片輸陸台積電多空各有解讀 - HiNet 新聞社群
9/1/2022 1:30,2330,HiNet 新聞社群,【半導體風雲】 成熟製程供過於求先進製程仍吃緊台積電若跌落500元可以安心買 - HiNet 新聞社群
9/1/2022 2:32,2330,udn.com,美股連四黑 台積電股價跌破500元 - udn.com
9/1/2022 3:00,2330,自由財經,美國禁AMD、輝達晶片出口中國！外資：對台積電營收影響最多2％ - 自由財經
9/1/2022 3:16,2330,今周刊-在今天看見明天,2大客戶輝達、超微高階晶片禁銷中國，台積電營收、股價恐重傷？實際衝擊數字出爐！ - 今周刊-在今天看見明天
9/1/2022 3:21,2330,台視,《DJ在線》台積電強攻先進封裝 設備大軍火力支援 - 台視
9/1/2022 6:38,2330,經濟日報,美股連四黑 台積電下跌14.5元收490.5元 - 經濟日報
9/1/2022 7:00,2330,Yahoo奇摩股市,《半導體》官股30億護盤台積電 不敵外資賣壓股價續跌 - Yahoo奇摩股市
9/1/2022 7:00,2330,Yahoo奇摩股市,美限制大客戶NVIDIA、AMD晶片賣中俄 「憂事件擴大」台積電股價有壓 - Yahoo奇摩股市
9/1/2022 7:00,2330,Yahoo奇摩股市,〈台股盤後〉台積電、航運股走疲 下跌128點跌破14700點 - Yahoo奇摩股市
9/1/2022 7:00,2330,Yahoo奇摩股市,《台北股市》台積電開低 台股觀望整理 - Yahoo奇摩股市
9/1/2022 7:00,2330,ETtoday財經雲,台股跌近300點險守14800關卡 台積電大跌14.5元收490.5 - ETtoday財經雲
9/1/2022 7:00,2330,自由財經,台積電最後一盤狂買2.2萬張 台股爆量甩尾收復萬五 - 自由財經
9/1/2022 23:26,2330,經濟日報,台積電ADR大跌2.1% 受美限制高階AI晶片出貨大陸衝擊 - 經濟日報
9/2/2022 1:05,2330,HiNet 新聞社群,台股開盤下跌11點台積電開盤下跌2.5元-財經-HiNet生活誌 - HiNet 新聞社群
9/2/2022 1:23,2330,Yahoo奇摩股市,《台北股市》台積電開低 台股觀望整理 - Yahoo奇摩股市
9/2/2022 3:10,2330,旺得富 WantRich,美國禁令只傷台積電皮毛 分析師揭投資人最擔心的是這個 - 旺得富 WantRich
9/2/2022 3:13,2330,Yahoo奇摩股市,美限制大客戶NVIDIA、AMD晶片賣中俄 「憂事件擴大」台積電股價有壓 - Yahoo奇摩股市
9/2/2022 3:38,2330,udn.com,輝達禁輸大陸緩衝1年 台積電股價仍疲軟 - udn.com
9/2/2022 5:39,2330,Yahoo奇摩股市,美中晶片戰，兩美系外資估短線對台積電衝擊不大，重申「買進」 - Yahoo奇摩股市
9/2/2022 5:43,2330,中時新聞網 Chinatimes.com,官股30億護盤台積電 不敵外資賣壓股價續跌 - 中時新聞網 Chinatimes.com
9/2/2022 6:30,2330,Anue鉅亨,〈台股盤後〉台積電、航運股走疲 下跌128點跌破14700點 - Anue鉅亨
9/2/2022 7:00,2330,經濟日報,日經：台積電擴大日本布局 將在大阪增設研發據點 - 經濟日報
9/2/2022 7:00,2330,經濟日報,台積電跌落500元，可以安心買！那麼聯電、世界和力積電要怎麼看？ - 經濟日報
9/2/2022 7:00,2330,Yahoo奇摩新聞,外資提款台股146億元 台積電、金融股成標的 - Yahoo奇摩新聞
9/2/2022 9:30,2330,旺得富 WantRich,《證交所》今日單一證券鉅額成交股票：台泥、台積電、聯發科 - 旺得富 WantRich
9/3/2022 2:57,2330,工商時報,iPhone 14亮點搶先看！台積電、大立光、鴻海…一表掌握台廠訂單占比 - 工商時報
9/3/2022 3:40,2330,Anue鉅亨,〈熱門股〉台積電500元大關得而復失 單周一舉跌破月季線 - Anue鉅亨
9/3/2022 7:00,2330,自由財經,航運落難 台積電走弱 台股跌128點 創近月新低 - 自由財經
9/3/2022 9:16,2330,經濟日報,台積電攬優秀人才 「預辦登積計畫」大招逾千人 - 經濟日報
9/3/2022 9:16,2330,經濟日報,"10萬到職獎金 台積電「預辦登積計畫」大招逾1,500人 - 經濟日報"
9/3/2022 12:38,2330,經濟日報,台積電跌落500元，可以安心買！那麼聯電、世界和力積電要怎麼看？ - 經濟日報
9/4/2022 3:48,2330,Yahoo奇摩股市,聯發科鴻海積極布局EDA 台積電2奈米估採美商架構 - Yahoo奇摩股市
9/4/2022 5:12,2330,今周刊-在今天看見明天,「12領域」人才看這裡！台積電「預辦登積」啟動 開缺逾1500人、到職享10萬獎金 - 今周刊-在今天看見明天
9/4/2022 7:00,2330,今周刊-在今天看見明天,舌尖上的台積電！鹿港甜點師巧做「晶圓月餅」 這次中秋節，你也能把護國神山「塊塊」吃入口 - 今周刊-在今天看見明天
9/4/2022 7:00,2330,Anue鉅亨,擴大投資 台積電日本設計中心增設大阪新據點 - Anue鉅亨
9/4/2022 7:00,2330,Yahoo奇摩股市,《台北股市》台積電止跌反彈 台股穩漲站回14700點 - Yahoo奇摩股市
9/5/2022 1:04,2330,ETtoday財經雲,台股上漲逾70點！指數站上14700關卡 台積電上漲2元至487.5 - ETtoday財經雲
9/5/2022 1:09,2330,udn.com,台積電報價撐著 業界神比喻「跟竹北房價一樣」 - udn.com
9/5/2022 1:09,2330,經濟日報,台積電報價撐著 跟竹北房價一樣 - 經濟日報
9/5/2022 1:14,2330,聯合新聞網,台股開盤下跌2點 台積電股價開平盤 - 聯合新聞網
9/5/2022 1:20,2330,旺得富 WantRich,《台北股市》台積電止跌反彈 台股穩漲站回14700點 - 旺得富 WantRich
9/5/2022 2:27,2330,經濟日報,決戰3奈米，台積電擁3獨門利器狠甩對手三星| 科技產業| 產業 - 經濟日報
9/5/2022 2:41,2330,聯合新聞網,全球經濟疑慮未解 台積電股價開平盤 - 聯合新聞網
9/5/2022 3:53,2330,udn.com,台積電4奈米可食用？甜點師巧做「晶圓月餅」中秋節也能把護國神山吃入口| 聯合新聞網 - udn.com
9/5/2022 4:00,2330,旺得富 WantRich,《半導體》台積電拓展日本布局 大阪擬增設研發據點 - 旺得富 WantRich
9/5/2022 4:13,2330,翻爆,《半導體》台積電拓展日本布局大阪擬增設研發據點| 財經| 20220905 | 即時新聞| 翻報 - 翻爆
9/5/2022 4:34,2330,udn.com,不看好台積電（2330）但投資0050？ 專家：做法簡直前後矛盾| 聯合新聞網 - udn.com
9/5/2022 4:50,2330,Yahoo奇摩股市,《半導體》台積電海外布局 傳在大阪設日本第二個研發基地 - Yahoo奇摩股市
9/5/2022 4:58,2330,鉅亨新聞,擴大投資 台積電日本設計中心增設大阪新據點 - 鉅亨新聞
9/5/2022 5:34,2330,今周刊-在今天看見明天,舌尖上的台積電！鹿港甜點師巧做「晶圓月餅」 這次中秋節，你也能把護國神山「塊塊」吃入口 - 今周刊-在今天看見明天
9/5/2022 5:43,2330,聯合新聞網,日經：台積電擴大日本布局 將在大阪增設研發據點 - 聯合新聞網
9/5/2022 6:10,2330,中時新聞網 Chinatimes.com,擴大布局日本 台積電在大阪增設研發據點 - 中時新聞網 Chinatimes.com
9/5/2022 6:28,2330,ETtoday財經雲,台積電海外布局再添一筆！ 日媒曝今年將在大阪設立研發基地 - ETtoday財經雲
9/5/2022 7:00,2330,Yahoo奇摩股市,國發基金投資台積電獲利近兆 如太陽升起大放光明 - Yahoo奇摩股市
9/5/2022 7:00,2330,Yahoo奇摩股市,《台北股市》各擁題材 台積電、聖暉權證夯 - Yahoo奇摩股市
9/5/2022 7:00,2330,聯合新聞網,將在大阪設立第二家研發基地？ 台積電澄清：是新設辦公室 - 聯合新聞網
9/5/2022 7:21,2330,經濟日報,台積電澄清：大阪是新設辦公室 - 經濟日報
9/5/2022 7:28,2330,民視新聞網FTVn,台積電3奈米助醫療發展 林百里：也許做藥可以用運算 - 民視新聞網FTVn
9/5/2022 9:05,2330,Yahoo奇摩股市,《產業》台積電高雄廠首家供應鏈動土 三福氣體砸270億設廠 - Yahoo奇摩股市
9/5/2022 9:21,2330,旺得富 WantRich,《證交所》今日單一證券鉅額成交股票：台泥、台積電、日月光投控 - 旺得富 WantRich
9/6/2022 0:44,2330,自由財經,外資報告》小摩：台積電前景強 「優於大盤」 - 自由財經
9/6/2022 1:16,2330,經濟日報,權值股拚回穩 台股早盤漲逾百點 台積電開盤漲2.5元 - 經濟日報
9/6/2022 1:47,2330,聯合新聞網,台積電領軍電子股走揚 市場關注力積電是否止跌 - 聯合新聞網
9/6/2022 2:36,2330,聯合新聞網,台積電跌落500元可以安心買！ 專家：先進製程仍吃緊| 聯合新聞網 - 聯合新聞網
9/6/2022 5:45,2330,ETtoday財經雲,台積電上漲3元、收489元！ 台股小漲16點收14677 - ETtoday財經雲
9/6/2022 6:12,2330,經濟日報,竹科寶山二期擴建計畫順利 台積電2奈米廠開始整地 - 經濟日報
9/6/2022 6:18,2330,自由財經,美國晶片法 瑞信：對台積電影響有限、中國將面臨新挑戰 - 自由財經
9/6/2022 7:00,2330,Yahoo奇摩股市,《台北股市》盤中焦點股：台積電、新光鋼、東鹼、M31、新鋼、美亞 - Yahoo奇摩股市
9/6/2022 7:00,2330,聯合新聞網,將關閉四台EUV？ 台積電這樣說 - 聯合新聞網
9/6/2022 7:00,2330,Yahoo奇摩股市,《熱門族群》台股殺聲隆隆 台積電禍不「單」行、聯電業績護體 - Yahoo奇摩股市
9/6/2022 7:00,2330,鉅亨新聞,〈台股盤中〉老謝憂新金融風暴將至台積電摜殺台股重挫逾260點| Anue鉅亨- 台股盤勢 - 鉅亨新聞
9/6/2022 7:00,2330,Yahoo奇摩股市,美系外資同評台積電、聯電「加碼」評等，世界先進維持「中立」 - Yahoo奇摩股市
9/6/2022 7:00,2330,旺得富 WantRich,《證交所》今日單一證券鉅額成交股票：台泥、台積電、致茂 - 旺得富 WantRich
9/6/2022 7:00,2330,Yahoo奇摩股市,【台股盤後】震盪逾百點收紅 台積電穩盤上漲3元 - Yahoo奇摩股市
9/6/2022 7:00,2330,ETtoday財經雲,台積電漲5元至491元！ 台股上漲逾百點、挑戰14800關卡 - ETtoday財經雲
9/6/2022 7:10,2330,Yahoo奇摩股市,半導體產業雜音頻傳，台積電、聯電與世界邏輯晶圓代工價持續穩守 - Yahoo奇摩股市
9/6/2022 7:35,2330,經濟日報,變相減產？傳台積電將關閉四台EUV 小摩：維持「優於大盤」評等 - 經濟日報
9/6/2022 8:27,2330,Yahoo奇摩股市,台積電擴建腳步不停歇，2奈米Fab 20超大型晶圓廠開始整地 - Yahoo奇摩股市
9/6/2022 23:23,2330,經濟日報,台積電ADR連三跌 跟台股交易縮到接近平價 - 經濟日報
9/7/2022 0:20,2330,旺得富 WantRich,《今日財經懶人包》周二美股悲觀收低，那指、費半連7黑；晶圓雙雄ADR跌逾1％~2％；投信押寶減資行情，大買長榮6732張；台積電關EVU為升級 - 旺得富 WantRich
9/7/2022 1:02,2330,ETtoday財經雲,台積電大跌12元至477！台股挫逾170點 指數摜破14500關卡 - ETtoday財經雲
9/7/2022 1:19,2330,聯合新聞網,台積電遭四大客戶砍單 領跌台股早盤挫 高價股也慘綠 - 聯合新聞網
9/7/2022 1:26,2330,今周刊-在今天看見明天,台股殺逾250點、台積電(2330)暴跌14元…秋節變盤向上還向下？第二隻腳能成型？觀察2指標 - 今周刊-在今天看見明天
9/7/2022 1:35,2330,自由財經,外資報告》大摩：iPhone 14帶旺明年 台積電「優於大盤」 - 自由財經
9/7/2022 2:30,2330,Yahoo奇摩股市,《台北股市》盤中焦點股：台積電、新光鋼、東鹼、M31、新鋼、美亞 - Yahoo奇摩股市
9/7/2022 2:40,2330,Yahoo奇摩股市,美系外資同評台積電、聯電「加碼」評等，世界先進維持「中立」 - Yahoo奇摩股市
9/7/2022 2:54,2330,ETtoday財經雲,iPhone14要來了！外資揪出台積電營收大變動 喊「優於大盤」 - ETtoday財經雲
9/7/2022 4:27,2330,自由財經,台積電跌16.5元 市值日減4278.5億元 - 自由財經
9/7/2022 4:40,2330,中時新聞網 Chinatimes.com,《半導體》外資：iPhone 14銷售 牽動台積電明年營運成長 - 中時新聞網 Chinatimes.com
9/7/2022 5:03,2330,旺得富 WantRich,《熱門族群》台股殺聲隆隆 台積電禍不「單」行、聯電業績護體 - 旺得富 WantRich
9/7/2022 7:00,2330,經濟日報,台積電一個人的武林能走多久？法人：四個負面因素加重股價下修壓力 - 經濟日報
9/7/2022 7:00,2330,Anue鉅亨,蘋果新機拉貨 台積電8月營收衝上2181億元 月增16.8%再飆新高 - Anue鉅亨
9/7/2022 7:00,2330,Yahoo奇摩股市,台積電熊本廠經濟效益龐大 試算：10年逾4兆日圓 - Yahoo奇摩股市
9/7/2022 7:00,2330,Yahoo奇摩股市,研調：台積電第3季可望超車三星 首登全球半導體龍頭 - Yahoo奇摩股市
9/7/2022 7:00,2330,經濟日報,外資示警台積電臨客戶砍單 股價半個月跌近1成 - 經濟日報
9/7/2022 7:00,2330,經濟日報,美股收黑 台股早盤挫逾200點 台積電開盤下跌12元 - 經濟日報
9/7/2022 7:00,2330,Anue鉅亨,台積電Q3可望超越三星 首躍居全球半導體龍頭 - Anue鉅亨
